Camera1_START->CollisionAlert_FINISH,Camera1_START->Camera1_FINISH,Camera1_FINISH->Perception_CameraPerception_START,Perception_CameraPerception_START->Perception_CameraPerception_FINISH,Perception_CameraPerception_FINISH->Perception_Fusion_START,Perception_Fusion_START->Perception_Fusion_FINISH,Perception_Fusion_FINISH->SemanticExtraction_ObjectDetection_START,SemanticExtraction_ObjectDetection_START->SemanticExtraction_ObjectDetection_FINISH,SemanticExtraction_ObjectDetection_FINISH->SemanticExtraction_Prediction_START,SemanticExtraction_Prediction_START->SemanticExtraction_Prediction_FINISH,SemanticExtraction_Prediction_FINISH->CollisionDetection_TimeToCollision_START,CollisionDetection_TimeToCollision_START->CollisionDetection_TimeToCollision_FINISH,CollisionDetection_TimeToCollision_FINISH->CollisionDetection_BrakingDecision_START,CollisionDetection_BrakingDecision_START->CollisionDetection_BrakingDecision_FINISH,CollisionDetection_BrakingDecision_FINISH->CollisionAlert_START,CollisionAlert_START->CollisionAlert_FINISH,Perception_CameraPerception_START,Perception_Fusion_START,SemanticExtraction_ObjectDetection_START,SemanticExtraction_Prediction_START,CollisionDetection_TimeToCollision_START,CollisionDetection_BrakingDecision_START,CollisionAlert_START
0.517320,0.006597,0.089709,0.011605,0.091649,0.026091,0.000000,0.039882,0.031549,0.008443,0.172444,0.032816,0.000000,0.003094,0.000000,0.003441,1,2,2,2,2,2,2
0.400688,0.004489,0.051847,0.008763,0.104480,0.023986,0.000000,0.050454,0.000000,0.008968,0.099847,0.039701,0.000000,0.006391,0.000000,0.001762,0,1,1,2,1,1,1
0.501758,0.003217,0.106724,0.010988,0.094650,0.023612,0.000000,0.047903,0.013920,0.009270,0.158783,0.029115,0.000000,0.001760,0.000000,0.001816,0,2,2,2,2,2,2
0.482036,0.007215,0.070702,0.011712,0.087286,0.020843,0.000000,0.057269,0.011531,0.009489,0.178487,0.021748,0.000000,0.002993,0.000000,0.002761,0,1,2,2,2,2,2
0.395473,0.007286,0.078613,0.013775,0.086786,0.019877,0.000000,0.047770,0.000000,0.008544,0.097740,0.028185,0.000000,0.003230,0.000000,0.003667,0,1,2,2,1,1,1
0.424717,0.007683,0.101924,0.008775,0.091998,0.034182,0.000000,0.048544,0.000000,0.011031,0.092657,0.022830,0.000000,0.003138,0.000000,0.001955,0,2,2,2,1,2,2
0.317771,0.002576,0.109211,0.006945,0.006239,0.032127,0.000000,0.068986,0.000000,0.011370,0.040112,0.032958,0.000000,0.004938,0.000000,0.002309,1,1,1,1,1,1,1
0.413193,0.003276,0.079263,0.007175,0.020763,0.027142,0.000000,0.057011,0.000000,0.010856,0.163022,0.036903,0.000000,0.005674,0.000000,0.002108,0,0,1,1,1,1,1
0.314159,0.007337,0.087432,0.007662,0.089872,0.027089,0.000000,0.053326,0.000000,0.009872,0.000000,0.024142,0.000000,0.004447,0.000000,0.002980,0,1,2,2,1,1,1
0.495165,0.006525,0.084942,0.008220,0.088439,0.029670,0.000000,0.049907,0.020169,0.009133,0.162338,0.029428,0.000000,0.003776,0.000000,0.002618,0,1,2,2,2,2,2
0.504847,0.003821,0.091482,0.007746,0.084061,0.026044,0.000000,0.062170,0.018311,0.011292,0.169815,0.022404,0.000000,0.004100,0.000000,0.003601,0,1,2,2,2,2,2
0.418607,0.005376,0.088126,0.008847,0.094106,0.017483,0.000000,0.053318,0.000000,0.009211,0.096653,0.026157,0.010405,0.005314,0.000000,0.003611,0,1,2,2,1,1,1
0.389790,0.002757,0.097674,0.010108,0.079642,0.021080,0.000000,0.054314,0.000000,0.009738,0.074753,0.031520,0.000000,0.007293,0.000000,0.000911,0,1,2,2,1,2,2
0.511925,0.005632,0.092925,0.009331,0.098888,0.030015,0.000000,0.055256,0.000000,0.010798,0.159082,0.033916,0.010105,0.004040,0.000000,0.001937,1,2,2,2,2,2,2
0.474800,0.002439,0.066227,0.005955,0.102098,0.019921,0.000000,0.046177,0.021822,0.010105,0.166095,0.027710,0.000000,0.004336,0.000000,0.001915,0,1,2,2,2,2,2
0.386749,0.005920,0.077268,0.007223,0.020221,0.025230,0.000000,0.047416,0.025683,0.009416,0.143058,0.021015,0.000000,0.001081,0.000000,0.003218,0,1,1,2,1,2,2
0.397925,0.005840,0.102990,0.011704,0.093112,0.028419,0.009961,0.053392,0.000000,0.009505,0.054616,0.020954,0.000000,0.005006,0.000000,0.002426,0,2,2,3,1,2,2
0.434749,0.005084,0.101800,0.006767,0.095836,0.032598,0.000000,0.040549,0.000000,0.010057,0.092973,0.029983,0.010983,0.005394,0.000000,0.002725,0,2,2,2,1,1,1
0.482551,0.002410,0.076119,0.010773,0.096656,0.023668,0.000000,0.059709,0.014267,0.010983,0.153334,0.027987,0.000000,0.003994,0.000000,0.002651,0,1,2,2,2,2,2
0.427021,0.002718,0.112153,0.004692,0.086085,0.024063,0.000000,0.047838,0.000000,0.011766,0.091825,0.032939,0.008209,0.004029,0.000000,0.000704,0,2,2,3,1,2,2
0.496410,0.006257,0.074945,0.005516,0.101504,0.027153,0.000000,0.057637,0.009340,0.008209,0.168355,0.033220,0.000000,0.002904,0.000000,0.001370,0,1,2,2,2,2,2
0.419270,0.004768,0.105843,0.010941,0.092392,0.024555,0.013261,0.042885,0.000000,0.008712,0.060325,0.037366,0.009512,0.006145,0.000000,0.002565,1,2,2,3,1,2,2
0.496916,0.005639,0.072372,0.012771,0.099496,0.025031,0.000000,0.046613,0.008609,0.009512,0.184055,0.029914,0.000000,0.001698,0.000000,0.001206,0,1,2,2,2,2,2
0.397265,0.005484,0.074734,0.011367,0.100070,0.018545,0.000000,0.063698,0.000000,0.009800,0.076643,0.027204,0.000000,0.006789,0.000000,0.002931,0,1,2,2,1,1,1
0.411822,0.006722,0.099154,0.006428,0.013534,0.026977,0.000000,0.063310,0.013629,0.010500,0.147104,0.020400,0.000000,0.002321,0.000000,0.001743,1,1,1,1,2,2,2
0.505653,0.005332,0.083717,0.010635,0.093361,0.030363,0.000000,0.032722,0.021648,0.010448,0.180564,0.027028,0.000000,0.007364,0.000000,0.002471,0,1,2,2,2,2,2
0.490131,0.003610,0.089226,0.011573,0.093336,0.019936,0.000000,0.054419,0.032129,0.011795,0.129594,0.027469,0.008412,0.006465,0.000000,0.002167,1,1,2,2,2,2,2
0.474183,0.004525,0.088490,0.008459,0.088992,0.016778,0.000000,0.047162,0.020122,0.008412,0.160178,0.025806,0.000000,0.004226,0.000000,0.001033,0,1,2,2,2,2,2
0.421464,0.002559,0.093833,0.011315,0.085287,0.015842,0.000000,0.064200,0.000000,0.008284,0.098942,0.035712,0.000000,0.002711,0.000000,0.002779,0,1,2,2,1,1,1
0.532826,0.001920,0.096734,0.010966,0.095452,0.019436,0.000000,0.062649,0.000000,0.010241,0.181945,0.032738,0.011264,0.006770,0.000000,0.002711,0,2,2,2,2,2,2
0.524071,0.005924,0.096819,0.011094,0.095241,0.031410,0.000000,0.059476,0.013255,0.011264,0.166226,0.027692,0.000000,0.003283,0.000000,0.002387,0,2,2,2,2,2,2
0.415704,0.008231,0.090048,0.010258,0.098912,0.027502,0.000000,0.047185,0.000000,0.010178,0.076928,0.030307,0.011392,0.002688,0.000000,0.002075,0,2,2,3,1,2,2
0.509357,0.004987,0.106807,0.006790,0.091846,0.029498,0.000000,0.051117,0.009769,0.011392,0.156088,0.026110,0.010531,0.004077,0.000000,0.000345,0,2,2,2,2,2,2
0.519868,0.004642,0.108123,0.008168,0.091551,0.021905,0.000000,0.044913,0.017547,0.010531,0.171322,0.033101,0.000000,0.006306,0.000000,0.001759,0,2,2,2,2,2,2
0.295765,0.003313,0.085973,0.011727,0.076839,0.025158,0.000000,0.047059,0.000000,0.008480,0.003917,0.025334,0.000000,0.006363,0.000000,0.001602,0,1,2,2,1,1,1
0.393977,0.005381,0.073436,0.014278,0.086958,0.020375,0.000000,0.035803,0.000000,0.010089,0.106952,0.036739,0.000000,0.003068,0.000000,0.000898,0,1,1,2,1,1,1
0.502681,0.006245,0.085468,0.012270,0.076111,0.023196,0.000000,0.049313,0.039365,0.010605,0.154759,0.028841,0.009364,0.004865,0.000000,0.002279,0,1,2,2,2,2,2
0.489750,0.003324,0.072817,0.007436,0.093478,0.025123,0.000000,0.064434,0.022440,0.009364,0.145082,0.031777,0.009762,0.004439,0.000000,0.000274,0,1,2,2,2,2,2
0.417439,0.004890,0.104261,0.013009,0.087607,0.026864,0.000000,0.055254,0.000000,0.008251,0.083975,0.026759,0.000000,0.005854,0.000000,0.000715,1,2,2,3,1,2,2
0.475646,0.006352,0.078391,0.008152,0.100105,0.024645,0.000000,0.065387,0.003554,0.011507,0.138463,0.033634,0.000000,0.004081,0.000000,0.001375,0,1,2,2,2,2,2
0.433979,0.006808,0.116973,0.012754,0.085878,0.017157,0.000000,0.048924,0.000000,0.009423,0.099967,0.030982,0.000000,0.003542,0.000000,0.001571,1,2,2,3,1,2,2
0.416357,0.006732,0.087708,0.005922,0.090793,0.024420,0.013454,0.053672,0.000000,0.011295,0.078057,0.029694,0.009558,0.003676,0.000000,0.001376,0,1,2,2,1,1,1
0.384230,0.002811,0.092068,0.007316,0.089212,0.020600,0.000000,0.060031,0.000000,0.009694,0.069736,0.028577,0.000000,0.002109,0.000000,0.002076,0,1,2,2,1,1,2
0.390035,0.004468,0.082013,0.014062,0.092798,0.028855,0.000000,0.042042,0.000000,0.009964,0.084629,0.025379,0.000000,0.004252,0.000000,0.001573,0,1,2,3,1,2,2
0.516086,0.006027,0.091056,0.011016,0.093584,0.030052,0.000000,0.061636,0.000000,0.010546,0.153794,0.037734,0.009670,0.008912,0.000000,0.002059,0,2,2,2,2,2,2
0.395619,0.003153,0.081743,0.012469,0.005486,0.019621,0.000000,0.039273,0.036695,0.009670,0.153077,0.028121,0.000000,0.004846,0.000000,0.001465,0,1,1,1,1,1,1
0.526248,0.007376,0.096897,0.008593,0.093478,0.030081,0.000000,0.062742,0.000000,0.009629,0.170063,0.037445,0.000000,0.007947,0.000000,0.001997,0,2,2,2,2,2,2
0.406339,0.005621,0.103835,0.009447,0.082533,0.017794,0.000000,0.047420,0.000000,0.010019,0.100020,0.021169,0.000000,0.006468,0.000000,0.002013,0,2,2,3,1,1,1
0.421838,0.006503,0.098552,0.009164,0.092097,0.018689,0.000000,0.036501,0.000000,0.010678,0.101299,0.030548,0.009629,0.005824,0.000000,0.002354,0,2,2,2,1,2,2
0.492486,0.002848,0.069044,0.007350,0.099731,0.033056,0.000000,0.041302,0.017483,0.009629,0.159553,0.035512,0.010288,0.004731,0.000000,0.001959,0,1,1,2,2,2,2
0.407435,0.007204,0.065983,0.009450,0.089088,0.017824,0.000000,0.039403,0.000000,0.011382,0.123859,0.026614,0.010387,0.005029,0.000000,0.001212,0,1,2,2,1,1,1
0.466194,0.007137,0.078419,0.009480,0.088463,0.034491,0.000000,0.055655,0.016669,0.010387,0.137834,0.020934,0.000000,0.002776,0.000000,0.003949,0,1,1,2,2,2,2
0.497453,0.002869,0.083212,0.007202,0.092349,0.027267,0.000000,0.051832,0.000034,0.009360,0.186820,0.030299,0.000000,0.003859,0.000000,0.002350,0,1,2,2,2,2,2
0.426740,0.008197,0.103927,0.007588,0.000610,0.022698,0.000000,0.057965,0.029753,0.010282,0.135884,0.030533,0.009226,0.007116,0.000000,0.002961,0,1,1,2,1,1,2
0.485241,0.002410,0.079671,0.008922,0.097627,0.019954,0.000000,0.045148,0.021225,0.009226,0.157949,0.037790,0.000000,0.003825,0.000000,0.001494,0,1,2,2,2,2,2
0.478351,0.005351,0.074977,0.012008,0.097996,0.024300,0.000000,0.045089,0.024798,0.009417,0.156317,0.021992,0.000000,0.003941,0.000000,0.002165,0,1,2,2,2,2,2
0.542420,0.004357,0.119174,0.011575,0.084777,0.024994,0.000000,0.047944,0.018589,0.010721,0.172645,0.031339,0.010751,0.002985,0.000000,0.002569,0,2,2,3,2,2,2
0.401973,0.005764,0.086442,0.008186,0.004828,0.021113,0.000000,0.038672,0.031293,0.010751,0.149620,0.027323,0.010700,0.006252,0.000000,0.001029,0,0,1,1,1,1,1
0.501231,0.005023,0.088327,0.012049,0.091457,0.019256,0.000000,0.054434,0.014327,0.010700,0.169031,0.029828,0.000000,0.004953,0.000000,0.001846,0,2,2,3,2,2,2
0.406127,0.001980,0.090465,0.008146,0.111098,0.024306,0.000000,0.050157,0.000000,0.009156,0.063283,0.034274,0.009109,0.003632,0.000000,0.000521,0,1,2,2,1,2,2
0.407000,0.004675,0.089758,0.007780,0.092695,0.022182,0.000000,0.054807,0.000000,0.011580,0.086046,0.032660,0.000000,0.004483,0.000000,0.000334,0,2,2,2,1,1,2
0.520407,0.002898,0.090871,0.010028,0.095283,0.021810,0.000000,0.056621,0.032349,0.010219,0.145446,0.037995,0.009778,0.004619,0.000000,0.002490,0,1,2,2,2,2,2
0.520906,0.008279,0.092619,0.006400,0.096964,0.026962,0.000000,0.045969,0.026275,0.009778,0.169132,0.029323,0.000000,0.007041,0.000000,0.002164,0,1,2,2,2,2,2
0.318450,0.001943,0.077959,0.010835,0.020170,0.024756,0.000000,0.053774,0.000000,0.009283,0.070235,0.032826,0.009260,0.005933,0.000000,0.001476,0,0,1,1,1,1,1
0.405754,0.002000,0.108465,0.011970,0.081221,0.025422,0.000000,0.065051,0.000000,0.010281,0.065325,0.028197,0.000000,0.004868,0.000000,0.002954,0,2,2,2,1,2,2
0.483535,0.005706,0.066203,0.011154,0.091250,0.034710,0.000000,0.068307,0.000000,0.009903,0.160977,0.027667,0.000000,0.006710,0.000000,0.000948,0,1,2,2,2,2,2
0.417898,0.005733,0.081259,0.011027,0.015793,0.025048,0.000000,0.046763,0.031539,0.009029,0.158521,0.023568,0.000000,0.007171,0.000000,0.002447,1,1,1,2,1,2,2
0.394659,0.006660,0.076865,0.009567,0.082429,0.032292,0.005709,0.040012,0.000000,0.009403,0.095717,0.027376,0.000000,0.006229,0.000000,0.002400,0,1,1,2,1,1,1
0.330004,0.004428,0.090602,0.008699,0.004471,0.030838,0.000000,0.061053,0.000000,0.011686,0.080690,0.030123,0.000000,0.003923,0.000000,0.003491,0,1,1,1,1,1,1
0.438063,0.006207,0.113557,0.008704,0.080440,0.019561,0.000000,0.048915,0.000000,0.010659,0.090016,0.038952,0.011014,0.006702,0.000000,0.003336,0,2,2,2,1,2,2
0.485378,0.007875,0.070778,0.009791,0.092384,0.030556,0.000000,0.068410,0.004036,0.011014,0.142730,0.030625,0.009613,0.004953,0.000000,0.002613,0,1,2,2,2,2,2
0.533124,0.004900,0.107759,0.014544,0.091918,0.021677,0.000000,0.062173,0.000822,0.009613,0.184767,0.027322,0.000000,0.006077,0.000000,0.001552,0,2,2,2,2,2,2
0.399373,0.001654,0.085208,0.008675,0.089576,0.030560,0.000790,0.056990,0.000000,0.009952,0.085005,0.022318,0.000000,0.005906,0.000000,0.002739,0,1,2,2,1,1,1
0.490516,0.005617,0.082359,0.012260,0.086692,0.034747,0.000000,0.047359,0.028212,0.010304,0.149961,0.027225,0.000000,0.004353,0.000000,0.001427,0,1,1,2,2,2,2
0.412299,0.006768,0.093941,0.010280,0.082363,0.033368,0.015753,0.048038,0.000000,0.009734,0.083271,0.025963,0.000000,0.001456,0.000000,0.001364,0,1,2,3,1,1,2
0.408103,0.007642,0.083326,0.013377,0.095648,0.031368,0.010080,0.050391,0.000000,0.010974,0.061412,0.034305,0.000000,0.007247,0.000000,0.002333,0,1,2,2,1,1,1
0.399511,0.004992,0.088209,0.011943,0.095887,0.023941,0.011635,0.044552,0.000000,0.011129,0.059331,0.031064,0.009814,0.005329,0.000000,0.001685,0,2,2,2,1,2,2
0.405332,0.007707,0.088402,0.010491,0.086365,0.018480,0.000000,0.046803,0.000000,0.011200,0.103926,0.024348,0.000000,0.005005,0.000000,0.002605,0,2,2,3,1,2,2
0.507910,0.003301,0.106382,0.011576,0.075223,0.028859,0.000000,0.053316,0.002495,0.010243,0.169562,0.030252,0.011175,0.004198,0.000000,0.001328,0,2,2,2,2,2,2
0.499891,0.003961,0.071308,0.012556,0.080585,0.023790,0.000000,0.049787,0.020948,0.011175,0.169617,0.037803,0.008801,0.007627,0.000000,0.001933,0,1,1,2,2,2,2
0.448969,0.008166,0.092082,0.006464,0.040781,0.027218,0.000000,0.049348,0.019791,0.009626,0.161523,0.025791,0.000000,0.005669,0.000000,0.002510,0,1,1,1,1,1,1
0.446769,0.006996,0.088006,0.014151,0.046494,0.029045,0.000000,0.054415,0.008963,0.009600,0.156062,0.025854,0.000000,0.005624,0.000000,0.001559,1,1,1,2,2,2,2
0.451752,0.003952,0.100359,0.008558,0.040118,0.026654,0.000000,0.041721,0.026598,0.011317,0.150386,0.031375,0.000000,0.008316,0.000000,0.002398,1,1,1,2,2,2,2
0.409034,0.008721,0.072816,0.009385,0.042043,0.027274,0.000000,0.063068,0.000000,0.009557,0.136013,0.034284,0.000000,0.004941,0.000000,0.000932,0,1,1,2,1,2,2
0.417869,0.005768,0.072011,0.006137,0.038389,0.016270,0.000000,0.033406,0.037306,0.011141,0.162710,0.027513,0.000000,0.004814,0.000000,0.002404,0,1,1,2,1,2,2
0.421723,0.007541,0.073269,0.010067,0.038283,0.027523,0.000000,0.037006,0.024957,0.010900,0.158379,0.026648,0.000000,0.006589,0.000000,0.000561,0,1,1,2,1,2,2
0.408734,0.004573,0.084349,0.006937,0.034075,0.030762,0.000000,0.066857,0.000000,0.011865,0.131087,0.034747,0.000000,0.001883,0.000000,0.001599,0,1,1,2,1,2,2
0.434691,0.006916,0.067446,0.004488,0.060153,0.019711,0.000000,0.054837,0.000000,0.010795,0.163118,0.030152,0.009852,0.003690,0.000000,0.003533,0,1,1,2,1,2,2
0.422052,0.006777,0.063784,0.007936,0.049814,0.031580,0.000000,0.035489,0.024888,0.009852,0.156754,0.028262,0.000000,0.005491,0.000000,0.001425,0,1,1,2,1,2,2
0.432966,0.002875,0.071145,0.011365,0.053775,0.025487,0.000000,0.048046,0.010481,0.008825,0.157503,0.038178,0.000000,0.002542,0.000000,0.002744,0,1,1,2,1,2,2
0.447459,0.007477,0.083695,0.007644,0.039991,0.015374,0.000000,0.048061,0.030712,0.010774,0.153126,0.031318,0.009385,0.006380,0.000000,0.003522,0,1,1,2,1,2,2
0.422271,0.001974,0.077547,0.009747,0.049881,0.022827,0.000000,0.051919,0.013356,0.009385,0.140505,0.030856,0.009388,0.003642,0.000000,0.001244,0,1,1,2,1,2,2
0.412262,0.007493,0.058556,0.009386,0.037528,0.019410,0.000000,0.043631,0.001795,0.009388,0.178808,0.029934,0.008887,0.004035,0.000000,0.003411,0,1,1,1,1,2,2
0.431668,0.004311,0.083884,0.009920,0.046893,0.015797,0.000000,0.044763,0.026397,0.008887,0.151477,0.028490,0.000000,0.008033,0.000000,0.002816,0,1,1,2,1,2,2
0.460403,0.007013,0.096258,0.008827,0.038276,0.026569,0.000000,0.054298,0.000507,0.009027,0.166954,0.038100,0.010167,0.002514,0.000000,0.001893,0,1,1,2,2,2,2
0.403980,0.005460,0.072480,0.008267,0.031316,0.028568,0.000000,0.052056,0.017650,0.010167,0.128400,0.033291,0.010193,0.004611,0.000000,0.001521,0,1,1,2,1,1,2
0.385441,0.004928,0.075389,0.008877,0.025579,0.016085,0.000000,0.053223,0.003048,0.010193,0.153974,0.026919,0.000000,0.005324,0.000000,0.001902,0,1,1,2,1,2,2
0.422966,0.005406,0.085389,0.009611,0.044343,0.021635,0.000000,0.050426,0.001099,0.008821,0.164973,0.023816,0.000000,0.006055,0.000000,0.001392,0,1,1,2,1,2,2
0.440913,0.005565,0.090433,0.011144,0.043237,0.016388,0.000000,0.043349,0.014449,0.008866,0.172971,0.028936,0.000000,0.003048,0.000000,0.002527,1,1,1,2,1,2,2
0.415349,0.007062,0.062019,0.012738,0.051710,0.029576,0.000000,0.049358,0.000000,0.008468,0.151881,0.035861,0.000000,0.003132,0.000000,0.003544,0,1,1,1,1,1,1
0.440926,0.008060,0.097532,0.010901,0.045410,0.016594,0.000000,0.047388,0.019991,0.010207,0.152566,0.025459,0.000000,0.004174,0.000000,0.002644,0,1,1,2,2,2,2
0.428035,0.003687,0.074193,0.005161,0.050089,0.021470,0.000000,0.057687,0.000000,0.009354,0.154073,0.033290,0.009392,0.006989,0.000000,0.002650,0,1,1,2,1,2,2
0.434546,0.001644,0.084533,0.015595,0.029195,0.025711,0.000000,0.054430,0.001056,0.009392,0.175333,0.029347,0.000000,0.006001,0.000000,0.002309,0,1,1,2,1,2,2
0.430833,0.005357,0.070122,0.007790,0.044151,0.024960,0.000000,0.047007,0.033644,0.011008,0.147579,0.032737,0.000000,0.005111,0.000000,0.001367,0,1,1,2,1,2,2
0.441930,0.001764,0.072861,0.008912,0.044716,0.023596,0.000000,0.047015,0.031609,0.010987,0.158230,0.023125,0.009273,0.008108,0.000000,0.001734,0,1,1,2,1,2,2
0.435522,0.004591,0.092140,0.007198,0.026458,0.030192,0.000000,0.051139,0.013891,0.009273,0.163312,0.031918,0.000000,0.004394,0.000000,0.001016,0,1,1,2,1,2,2
0.434190,0.002872,0.075451,0.008294,0.055697,0.019050,0.000000,0.047755,0.028206,0.009810,0.156623,0.024657,0.000000,0.002434,0.000000,0.003341,0,1,1,2,2,2,2
0.426189,0.005475,0.076329,0.004190,0.058656,0.019642,0.000000,0.054807,0.013064,0.010807,0.141670,0.033831,0.000000,0.006414,0.000000,0.001304,0,1,1,2,2,2,2
0.433101,0.005432,0.083409,0.014133,0.038084,0.030269,0.000000,0.061583,0.000000,0.009175,0.157341,0.025901,0.000000,0.007194,0.000000,0.000580,0,1,1,2,2,2,2
0.435628,0.004306,0.096017,0.013453,0.035596,0.023439,0.000000,0.039324,0.023862,0.011235,0.153501,0.029091,0.000000,0.003261,0.000000,0.002543,1,1,1,2,1,2,2
0.440112,0.006608,0.077455,0.007998,0.052951,0.025154,0.000000,0.045048,0.018760,0.010037,0.153492,0.037834,0.000000,0.002663,0.000000,0.002112,0,1,1,2,2,2,2
0.453750,0.006966,0.083605,0.009899,0.056357,0.034099,0.000000,0.052060,0.000000,0.011050,0.164696,0.025475,0.000000,0.007432,0.000000,0.002111,0,1,1,2,2,2,2
0.463225,0.003696,0.108858,0.012973,0.031175,0.017419,0.000000,0.049042,0.031126,0.010149,0.154479,0.024621,0.009666,0.007401,0.000000,0.002620,1,1,1,2,2,2,2
0.447436,0.005443,0.101610,0.010239,0.032011,0.022677,0.000000,0.063332,0.008303,0.009666,0.159657,0.025539,0.000000,0.006482,0.000000,0.002477,1,1,1,2,2,2,2
0.456521,0.006200,0.087222,0.009540,0.047786,0.029121,0.000000,0.047227,0.021082,0.009763,0.160469,0.027765,0.000000,0.007386,0.000000,0.002960,0,1,1,2,2,2,2
0.442166,0.007283,0.094032,0.013380,0.045121,0.024230,0.000000,0.053864,0.018601,0.009882,0.138406,0.030670,0.000000,0.006188,0.000000,0.000509,0,1,1,2,2,2,2
0.396737,0.005748,0.087072,0.007217,0.027153,0.023936,0.000000,0.046339,0.013549,0.011245,0.143544,0.024231,0.000000,0.006284,0.000000,0.000419,0,1,1,2,1,2,2
0.413064,0.004497,0.061918,0.005568,0.052824,0.017384,0.000000,0.050895,0.002708,0.010037,0.168697,0.031670,0.000000,0.004212,0.000000,0.002654,0,1,1,2,1,2,2
0.432169,0.004807,0.071964,0.008225,0.047949,0.025786,0.000000,0.054625,0.000000,0.009381,0.158262,0.032132,0.010210,0.006951,0.000000,0.001877,0,1,1,1,1,1,1
0.476938,0.002596,0.107511,0.013249,0.035889,0.025959,0.000000,0.040299,0.023102,0.010210,0.169460,0.031808,0.010949,0.005845,0.000000,0.000061,0,1,1,2,2,2,2
0.413660,0.006023,0.085302,0.013203,0.032114,0.030378,0.000000,0.057486,0.005814,0.010949,0.140476,0.027393,0.000000,0.004316,0.000000,0.000206,0,1,1,2,1,2,2
0.431936,0.003726,0.065940,0.011427,0.051820,0.029072,0.000000,0.058234,0.000000,0.009099,0.148220,0.034264,0.009892,0.006953,0.000000,0.003289,0,1,1,2,1,2,2
0.423777,0.007768,0.082030,0.012564,0.033986,0.015664,0.000000,0.048271,0.015519,0.009892,0.163500,0.029870,0.000000,0.004059,0.000000,0.000654,0,1,1,2,1,2,2
0.424891,0.003426,0.092897,0.009813,0.029416,0.017160,0.000000,0.065388,0.006696,0.011114,0.153797,0.023156,0.000000,0.008346,0.000000,0.003682,0,1,1,2,1,2,2
0.432302,0.003637,0.092748,0.007397,0.036595,0.022136,0.000000,0.052538,0.008132,0.011127,0.158337,0.033590,0.000000,0.004420,0.000000,0.001645,0,1,1,2,1,2,2
0.392241,0.006337,0.047941,0.009574,0.051350,0.018970,0.000000,0.040004,0.025577,0.009668,0.144856,0.030524,0.000000,0.004972,0.000000,0.002468,0,1,1,1,1,1,1
0.436882,0.006158,0.083253,0.007468,0.051894,0.030614,0.000000,0.055746,0.000000,0.009478,0.158181,0.024156,0.000000,0.006622,0.000000,0.003312,0,1,1,2,1,2,2
0.427521,0.006808,0.079939,0.009625,0.054730,0.016367,0.000000,0.050335,0.014616,0.009844,0.141634,0.037241,0.000000,0.003846,0.000000,0.002536,0,1,1,2,1,2,2
0.429631,0.004405,0.090109,0.011500,0.043513,0.026362,0.000000,0.051020,0.000000,0.009599,0.155557,0.034731,0.000000,0.001857,0.000000,0.000978,0,1,1,2,2,2,2
0.432783,0.005435,0.090128,0.013855,0.039980,0.027879,0.000000,0.047167,0.007720,0.010050,0.159423,0.024769,0.000000,0.005264,0.000000,0.001113,0,1,1,2,1,2,2
0.451268,0.005166,0.088926,0.006330,0.054035,0.025768,0.000000,0.050013,0.004476,0.008746,0.169595,0.027716,0.000000,0.007852,0.000000,0.002645,0,1,1,2,1,2,2
0.456412,0.007802,0.105213,0.005569,0.033652,0.033338,0.000000,0.061826,0.001725,0.009576,0.153693,0.033648,0.000000,0.007593,0.000000,0.002777,0,1,1,2,2,2,2
0.408931,0.003539,0.075098,0.010396,0.034468,0.033216,0.000000,0.037219,0.028834,0.008629,0.144125,0.027725,0.000000,0.003324,0.000000,0.002358,0,1,1,2,1,2,2
0.469651,0.006052,0.120194,0.014596,0.014456,0.030878,0.000000,0.049784,0.006713,0.008683,0.162895,0.037372,0.009043,0.005908,0.000000,0.003077,1,1,1,2,2,2,2
0.432307,0.003089,0.065230,0.013367,0.047867,0.024775,0.000000,0.051559,0.015531,0.009043,0.156145,0.029296,0.009910,0.004995,0.000000,0.001500,0,1,1,2,1,2,2
0.450875,0.004701,0.068834,0.013574,0.033932,0.025111,0.000000,0.059655,0.010847,0.009910,0.167717,0.036336,0.011434,0.008497,0.000000,0.000327,0,1,1,2,1,2,2
0.428190,0.005706,0.073121,0.008853,0.047846,0.018796,0.000000,0.054543,0.023765,0.011434,0.141528,0.028857,0.008426,0.003985,0.000000,0.001330,0,1,1,2,1,2,2
0.419492,0.004899,0.079315,0.008535,0.043118,0.027875,0.000000,0.048455,0.005190,0.008426,0.153402,0.030794,0.000000,0.007592,0.000000,0.001891,0,1,1,2,1,2,2
0.453261,0.004805,0.095490,0.010761,0.025420,0.024994,0.000000,0.049796,0.009135,0.010574,0.176339,0.036258,0.000000,0.008348,0.000000,0.001341,0,1,1,2,1,2,2
0.318476,0.003593,0.078560,0.013558,0.039875,0.026995,0.000000,0.049994,0.000000,0.011078,0.062654,0.024138,0.000000,0.006236,0.000000,0.001795,0,1,1,2,1,1,1
0.428493,0.002228,0.082322,0.009712,0.051954,0.021491,0.000000,0.042008,0.007943,0.009812,0.173652,0.020737,0.000000,0.004630,0.000000,0.002004,0,1,1,1,2,2,2
0.455183,0.007485,0.084694,0.006754,0.043239,0.034436,0.000000,0.066689,0.000000,0.010432,0.156742,0.028586,0.009253,0.005096,0.000000,0.001777,0,1,1,2,1,2,2
