start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
63.690122,3.807790,12.646598,10.925569,1.256977,35.053188,29
67.290783,5.829030,10.611889,15.102406,0.000000,35.747458,33
68.044148,7.058838,10.520731,14.152936,0.000000,36.311643,34
67.452113,5.911840,13.942042,11.524658,0.000000,36.073573,34
67.980402,5.594364,14.438337,11.035169,0.946646,35.965886,35
68.017336,6.631811,13.733202,12.777538,0.000000,34.874785,35
68.362259,7.025763,13.301625,13.371786,1.466585,33.196500,35
68.496095,5.753611,14.030436,14.753133,0.000000,33.958915,35
69.095543,5.938785,13.335988,14.321422,0.000000,35.499348,35
70.992150,5.334460,13.903954,13.698673,0.284636,37.770427,35
75.724100,5.948800,14.709476,14.125909,0.000000,40.939915,37
78.954511,7.560094,15.266514,12.780589,0.000000,43.347314,37
81.293883,8.525379,14.605206,12.637158,0.988900,44.537240,37
79.089843,6.012554,13.762956,15.625764,0.000000,43.688569,35
78.384986,4.878302,13.756804,15.337706,0.225879,44.186295,36
78.566352,5.854104,14.395355,13.504058,1.464901,43.347934,36
74.605156,3.959554,12.877335,16.783816,0.000000,40.984451,34
75.009790,3.548487,13.187777,16.439713,2.646925,39.186888,34
72.483767,5.942322,9.667406,18.641248,0.782171,37.450620,33
69.902934,4.911018,9.214891,19.768759,0.541901,35.466365,32
68.669474,7.228202,9.061256,16.870493,0.000000,35.509523,32
68.479553,7.088020,9.243732,16.542859,1.372225,34.232717,33
69.377521,7.531106,9.399367,16.541531,0.925966,34.979551,32
69.904661,7.581084,10.067106,16.659043,1.723134,33.874294,32
69.892693,8.490669,10.442729,17.627659,1.652438,31.679198,32
66.045188,9.031494,10.426410,15.105267,0.000000,31.482017,30
67.424972,9.061256,9.986794,16.784770,1.641541,29.950611,33
65.881045,8.028706,12.948864,15.209599,0.000000,29.693876,33
65.790527,8.677717,12.884552,14.237895,0.000000,29.990363,34
67.657736,10.593386,12.249062,13.624712,1.677227,29.513349,34
66.916550,13.365923,8.983997,15.166172,0.000000,29.400458,33
66.660532,13.054770,9.337083,14.701732,0.173319,29.393628,33
64.086672,10.383274,9.217695,15.003310,0.000000,29.482393,31
63.411437,10.594005,8.735961,14.347695,2.229856,27.503920,31
62.547512,12.334824,8.107998,14.548058,0.190732,27.365900,30
62.554238,13.072030,7.203766,15.377318,0.000000,26.901124,30
62.414310,13.076158,8.247801,14.985224,0.000000,26.105127,30
62.303547,12.427691,9.573053,14.297388,2.410576,23.594839,30
61.950410,10.520324,12.969834,13.014123,0.718730,24.727399,30
60.211948,13.087057,10.300867,12.388254,0.000000,24.435770,30
60.652258,12.829431,10.604086,12.118901,0.000000,25.099840,31
61.251411,13.432120,9.817788,12.853979,0.000000,25.147524,32
58.521028,11.332677,10.773651,12.038440,2.516424,21.859836,29
54.305806,11.582668,11.967873,8.632968,0.595538,21.526759,27
