start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
274.293795,141.252299,69.758688,12.746396,0.000000,50.536412,24
281.596779,137.425951,70.427190,7.718177,25.327607,40.697854,24
249.637040,126.355605,74.254176,8.333500,0.000000,40.693759,20
286.778685,126.405105,82.537176,18.437438,0.000000,59.398966,23
275.219150,111.500319,98.589709,7.432322,0.000000,57.696800,23
293.905708,118.012593,96.476531,6.494594,8.329405,64.592585,26
288.420484,117.299399,94.318646,17.963229,3.541316,55.297894,28
293.336792,102.225696,123.589537,16.893901,0.000000,50.627658,27
290.746760,100.848118,124.310518,23.453707,5.908399,36.226018,26
283.769063,92.654152,118.258607,26.659178,4.997908,41.199218,27
280.154536,91.723173,113.619844,30.091314,0.000000,44.720205,25
291.581876,97.964117,107.198510,30.953979,0.000000,55.465270,25
295.772363,98.609392,99.250118,34.257735,12.951460,50.703658,25
290.712240,99.345870,118.568964,22.076146,0.000000,50.721260,25
288.239953,101.598688,125.384071,8.001200,0.000000,53.255994,25
260.630639,64.763903,135.394746,0.000000,0.000000,60.471990,22
254.765687,57.057967,140.309009,0.000000,7.424500,49.974211,23
277.594623,70.455261,123.782973,7.713025,0.000000,75.643364,26
277.680929,73.404029,122.047880,11.627737,0.000000,70.601283,27
270.177119,62.480676,127.134269,21.998859,0.000000,58.563315,27
285.805413,79.192618,120.003126,15.690002,26.117869,44.801798,27
266.703314,68.962079,148.184375,9.820070,0.000000,39.736790,23
252.622996,44.033871,151.823223,11.709247,0.000000,45.056655,22
256.312874,57.388754,141.989701,8.317988,7.910657,40.705774,23
283.029869,58.827028,137.545842,36.597545,16.581363,33.478091,27
277.795654,78.807752,120.587296,42.427709,0.000000,35.972897,27
278.305059,78.706224,120.962428,45.212253,0.000000,33.424154,28
284.188028,95.803880,109.668702,45.019248,3.203720,30.492478,29
294.383454,113.779365,88.769929,47.419128,0.000000,44.415032,29
275.903896,91.919585,89.970821,45.535807,0.000000,48.477683,27
275.030802,112.885135,55.222406,43.143840,8.877663,54.901758,27
281.093847,146.789047,38.870017,35.972897,0.000000,59.461886,27
281.585259,144.620725,43.081502,39.067025,0.000000,54.816007,27
308.030743,144.894552,42.090708,47.914998,15.737741,57.392744,28
282.640088,119.512856,41.095173,72.968949,0.000000,49.063110,26
281.167350,99.057493,50.801556,69.133866,0.000000,62.174435,25
285.958934,104.077204,44.936487,74.253029,0.000000,62.692214,25
260.836320,103.421290,36.180516,60.771195,0.000000,60.463319,26
236.670799,80.045855,40.372460,70.666573,10.993026,34.592885,23
217.814036,70.864194,60.458878,49.833244,7.659808,28.997912,21
217.228708,59.205543,66.459233,56.216954,4.246365,31.100613,21
180.892813,29.122581,70.666573,45.585911,10.249765,25.267983,14
181.876306,51.213199,49.063110,51.746780,7.363021,22.490196,14
183.700707,46.919588,74.130458,46.134695,0.000000,16.515966,15
182.907600,45.765173,66.938579,51.859262,0.000000,18.344586,15
183.331395,54.157829,53.989432,56.902042,0.000000,18.282092,16
209.944920,53.306373,46.368956,59.756875,1.215568,49.297148,18
204.216845,64.388901,36.657720,64.934369,0.000000,38.235855,18
188.621280,68.761722,23.326533,64.727638,20.392267,11.413120,15
150.842695,26.407955,24.516916,77.757884,0.000000,22.159940,13
149.700719,35.902042,7.906953,83.589636,0.000000,22.302088,14
