Camera1_START->Braking_FINISH,Camera1_START->Camera1_FINISH,Camera1_FINISH->Perception_CameraPerception_START,Perception_CameraPerception_START->Perception_CameraPerception_FINISH,Perception_CameraPerception_FINISH->Perception_Fusion_START,Perception_Fusion_START->Perception_Fusion_FINISH,Perception_Fusion_FINISH->SemanticExtraction_ObjectDetection_START,SemanticExtraction_ObjectDetection_START->SemanticExtraction_ObjectDetection_FINISH,SemanticExtraction_ObjectDetection_FINISH->SemanticExtraction_Prediction_START,SemanticExtraction_Prediction_START->SemanticExtraction_Prediction_FINISH,SemanticExtraction_Prediction_FINISH->CollisionDetection_TimeToCollision_START,CollisionDetection_TimeToCollision_START->CollisionDetection_TimeToCollision_FINISH,CollisionDetection_TimeToCollision_FINISH->CollisionDetection_BrakingDecision_START,CollisionDetection_BrakingDecision_START->CollisionDetection_BrakingDecision_FINISH,CollisionDetection_BrakingDecision_FINISH->Braking_START,Braking_START->Braking_FINISH,Perception_CameraPerception_START,Perception_Fusion_START,SemanticExtraction_ObjectDetection_START,SemanticExtraction_Prediction_START,CollisionDetection_TimeToCollision_START,CollisionDetection_BrakingDecision_START,Braking_START
0.418462,0.006096,0.049110,0.011381,0.034200,0.031206,0.000000,0.052388,0.006831,0.008123,0.169344,0.026983,0.010543,0.003291,0.000000,0.008966,0,0,1,1,1,1,2
0.417836,0.002203,0.075813,0.013208,0.005784,0.025556,0.000000,0.052133,0.022440,0.010543,0.162369,0.026380,0.010242,0.003679,0.000000,0.007486,0,1,1,1,1,2,2
0.407184,0.003674,0.079787,0.012122,0.005566,0.029706,0.000000,0.057649,0.008122,0.010242,0.154191,0.033336,0.000000,0.004742,0.000000,0.008047,0,1,1,1,1,2,2
0.456189,0.004411,0.108484,0.012166,0.004087,0.023961,0.000000,0.049669,0.033114,0.008227,0.155479,0.028882,0.010604,0.004993,0.000000,0.012112,0,1,1,2,2,2,2
0.460157,0.005120,0.110205,0.009442,0.014429,0.024079,0.000000,0.042387,0.025319,0.010604,0.158440,0.034986,0.010020,0.004634,0.000000,0.010492,1,1,1,2,2,2,2
0.428683,0.003640,0.087446,0.011282,0.102834,0.021389,0.000926,0.062018,0.000000,0.010275,0.065248,0.036253,0.010798,0.005379,0.000000,0.011195,0,2,2,2,1,2,2
0.430237,0.003687,0.072697,0.011681,0.010201,0.017793,0.000000,0.058043,0.030811,0.010798,0.167051,0.035639,0.000000,0.003224,0.000000,0.008612,0,1,1,2,1,2,2
0.432021,0.006104,0.083949,0.005369,0.012683,0.029178,0.000000,0.066142,0.018922,0.010531,0.141175,0.032417,0.009454,0.006872,0.000000,0.009225,0,1,1,2,1,2,2
0.428432,0.005548,0.082860,0.007817,0.014591,0.033141,0.000000,0.044728,0.021531,0.009454,0.169739,0.025658,0.000000,0.001850,0.000000,0.011515,0,1,1,2,1,2,2
0.323233,0.005794,0.086887,0.009350,0.006991,0.017861,0.000000,0.045324,0.000000,0.008809,0.093025,0.031403,0.000000,0.006274,0.000000,0.011515,0,1,1,1,1,1,1
0.421990,0.003476,0.090221,0.006440,0.009558,0.029356,0.000000,0.047266,0.026244,0.010106,0.148971,0.024948,0.009807,0.005175,0.000000,0.010422,0,1,1,1,1,2,2
0.409613,0.002442,0.079405,0.010432,0.020286,0.033254,0.000000,0.051460,0.003241,0.009807,0.163478,0.025315,0.000000,0.001003,0.000000,0.009490,0,1,1,2,1,2,2
0.442705,0.001914,0.093864,0.008724,0.007075,0.025905,0.000000,0.069155,0.000000,0.009757,0.162062,0.038221,0.008201,0.007888,0.000000,0.009939,0,1,1,2,1,2,2
0.415083,0.005902,0.092444,0.012011,0.002229,0.030347,0.000000,0.057110,0.018608,0.008201,0.147987,0.026995,0.000000,0.004636,0.000000,0.008613,0,1,1,2,1,2,2
0.417710,0.003378,0.059989,0.013979,0.008957,0.022379,0.000000,0.058118,0.009087,0.009534,0.175427,0.031502,0.009438,0.005511,0.000000,0.010411,0,1,1,1,1,1,2
0.456586,0.008044,0.089330,0.015366,0.013010,0.028515,0.000000,0.057023,0.016033,0.009438,0.176749,0.025428,0.000000,0.007277,0.000000,0.010373,1,1,1,2,1,2,2
0.347727,0.005232,0.100503,0.013960,0.007303,0.027697,0.000000,0.036712,0.000000,0.010241,0.095632,0.028868,0.011072,0.002705,0.000000,0.007802,0,1,1,1,1,1,1
0.412036,0.008626,0.062890,0.009451,0.005185,0.026061,0.000000,0.058354,0.022479,0.011072,0.156015,0.031464,0.010267,0.002752,0.000000,0.007420,0,0,1,1,1,2,2
0.415052,0.005016,0.056258,0.011009,0.021531,0.023427,0.000000,0.065703,0.010754,0.010267,0.153166,0.037888,0.000000,0.006481,0.000000,0.013552,0,1,1,1,1,2,2
0.462920,0.008144,0.103860,0.004731,0.013780,0.022893,0.000000,0.058524,0.024943,0.010777,0.161840,0.039050,0.000000,0.003772,0.000000,0.010606,1,1,1,2,1,2,2
0.359184,0.006714,0.102253,0.010782,0.015229,0.030100,0.000000,0.043246,0.000000,0.010320,0.095050,0.027871,0.000000,0.005663,0.000000,0.011956,1,1,1,1,1,1,1
0.432601,0.002373,0.070256,0.008728,0.020444,0.026854,0.000000,0.067137,0.016857,0.009387,0.149705,0.032745,0.010533,0.005304,0.000000,0.012278,0,1,1,1,1,2,2
0.447779,0.005819,0.100594,0.010502,0.026908,0.030668,0.000000,0.043181,0.022740,0.010533,0.145328,0.025071,0.010273,0.005011,0.000000,0.011151,1,1,1,2,2,2,2
0.420584,0.001327,0.070612,0.008639,0.020321,0.028242,0.000000,0.047955,0.013609,0.010273,0.177023,0.027928,0.000000,0.002581,0.000000,0.012074,0,1,1,2,1,2,2
0.418689,0.005870,0.087902,0.010710,0.010434,0.030850,0.000000,0.045306,0.019566,0.011877,0.148079,0.021608,0.010301,0.003971,0.000000,0.012215,0,1,1,1,1,2,2
0.429630,0.003671,0.080232,0.006488,0.021904,0.029930,0.000000,0.035877,0.015971,0.010301,0.179166,0.029896,0.000000,0.006636,0.000000,0.009558,0,1,1,2,1,2,2
0.412432,0.006291,0.086940,0.014094,0.102214,0.025159,0.000000,0.049210,0.000000,0.009536,0.069768,0.033584,0.000000,0.005670,0.000000,0.009966,0,2,2,2,1,2,2
0.426041,0.004725,0.099159,0.011524,0.104349,0.027179,0.000000,0.039891,0.000000,0.010254,0.086916,0.031194,0.000000,0.004090,0.000000,0.006760,0,2,2,2,1,2,2
0.436872,0.005818,0.088460,0.011531,0.016868,0.021153,0.000000,0.043327,0.033462,0.009206,0.154749,0.026170,0.009064,0.007020,0.000000,0.010044,0,1,1,2,1,1,2
0.419880,0.004456,0.085485,0.013313,0.025112,0.020340,0.000000,0.057010,0.008102,0.009064,0.160382,0.025614,0.000000,0.001651,0.000000,0.009351,0,1,1,2,1,2,2
0.442117,0.005881,0.075260,0.012211,0.024108,0.024232,0.000000,0.052031,0.019301,0.009375,0.162043,0.034142,0.009693,0.004968,0.000000,0.008872,0,1,1,2,1,2,2
0.423098,0.004212,0.091777,0.011795,0.011601,0.024440,0.000000,0.061560,0.012169,0.009693,0.154425,0.028123,0.000000,0.004650,0.000000,0.008653,0,1,1,2,1,2,2
0.434081,0.003607,0.080959,0.012104,0.019913,0.023385,0.000000,0.046334,0.031486,0.010327,0.160654,0.031523,0.000000,0.001383,0.000000,0.012406,0,1,1,2,1,2,2
0.419399,0.008602,0.076945,0.010511,0.028172,0.031935,0.000000,0.048183,0.019735,0.011517,0.140362,0.025356,0.000000,0.006429,0.000000,0.011652,1,1,1,2,1,2,2
0.431239,0.006307,0.057974,0.011735,0.015658,0.028186,0.000000,0.059694,0.000000,0.011482,0.178759,0.033836,0.009116,0.006121,0.000000,0.012371,0,0,1,1,1,1,1
0.454242,0.004858,0.104085,0.010839,0.016855,0.022402,0.000000,0.065281,0.013694,0.009116,0.146574,0.033777,0.009214,0.006644,0.000000,0.010903,0,1,1,2,1,2,2
0.399607,0.006416,0.076849,0.013940,0.003853,0.033639,0.000000,0.036688,0.024928,0.009214,0.148074,0.033827,0.000000,0.001732,0.000000,0.010447,0,0,1,2,1,2,2
0.422547,0.007605,0.067369,0.006657,0.018688,0.021921,0.000000,0.063685,0.005703,0.009876,0.175186,0.030198,0.000000,0.005589,0.000000,0.010070,0,1,1,1,1,2,2
0.572107,0.003661,0.124155,0.010581,0.099418,0.022743,0.000000,0.053445,0.020347,0.009682,0.166909,0.033857,0.011006,0.006654,0.000000,0.009649,1,2,2,3,2,2,2
0.415272,0.006525,0.071264,0.009899,0.015512,0.030551,0.000000,0.049830,0.030266,0.011006,0.142596,0.031907,0.000000,0.004685,0.000000,0.011231,0,1,1,2,1,1,2
0.433979,0.007587,0.081546,0.008458,0.011519,0.026081,0.000000,0.051724,0.019723,0.009310,0.174789,0.027421,0.000000,0.005402,0.000000,0.010419,0,1,1,2,1,2,2
0.344110,0.003659,0.066959,0.012472,0.033505,0.027549,0.000000,0.058360,0.000000,0.010710,0.086146,0.026964,0.000000,0.007102,0.000000,0.010684,0,1,1,1,1,1,1
0.325210,0.005351,0.087147,0.010522,0.007496,0.024781,0.000000,0.060744,0.000000,0.011506,0.070830,0.023998,0.009622,0.003102,0.000000,0.010111,0,1,1,2,1,1,1
0.438498,0.005540,0.080839,0.012881,0.010034,0.023159,0.000000,0.058046,0.011487,0.009622,0.168944,0.030727,0.009540,0.007605,0.000000,0.010074,0,1,1,1,2,2,2
0.432968,0.002428,0.101847,0.011858,0.003582,0.024783,0.000000,0.046060,0.022653,0.009540,0.162196,0.032743,0.000000,0.004403,0.000000,0.010875,0,1,1,2,1,2,2
0.432715,0.006757,0.095103,0.012338,0.008520,0.019756,0.000000,0.057696,0.022837,0.010173,0.155578,0.032261,0.000000,0.004223,0.000000,0.007473,0,1,1,2,1,2,2
0.340774,0.006570,0.091764,0.008829,0.016468,0.030457,0.000000,0.051881,0.000000,0.008610,0.064146,0.038813,0.010935,0.005436,0.000000,0.006865,1,1,1,1,1,1,1
0.461601,0.003316,0.088808,0.012868,0.017902,0.030032,0.000000,0.049826,0.017751,0.010935,0.174885,0.038509,0.000000,0.005360,0.000000,0.011409,1,1,1,1,1,2,2
0.343118,0.005985,0.099176,0.007920,0.017190,0.027832,0.000000,0.062312,0.000000,0.009976,0.052180,0.033532,0.009946,0.006324,0.000000,0.010745,0,1,1,2,1,1,1
0.447797,0.005187,0.111076,0.011675,0.001078,0.026328,0.000000,0.040592,0.019866,0.009946,0.178482,0.024067,0.000000,0.006279,0.000000,0.013221,1,1,1,1,2,2,2
0.343619,0.004061,0.107053,0.012622,0.007148,0.016505,0.000000,0.035815,0.000000,0.011801,0.104973,0.030131,0.000000,0.005774,0.000000,0.007736,0,1,1,1,1,1,1
0.421208,0.007550,0.075600,0.012138,0.001623,0.034710,0.000000,0.041991,0.029534,0.009294,0.158182,0.024193,0.008786,0.008350,0.000000,0.009257,0,0,1,1,1,2,2
0.434760,0.007361,0.093868,0.006134,0.028575,0.023991,0.000000,0.053304,0.015078,0.008786,0.145843,0.026209,0.010901,0.003362,0.000000,0.011348,1,1,1,2,2,2,2
0.549650,0.004646,0.124578,0.009426,0.094218,0.032159,0.000000,0.040114,0.005799,0.010901,0.172503,0.037598,0.000000,0.004151,0.000000,0.013557,1,2,2,3,2,2,2
0.443541,0.006673,0.078710,0.012312,0.014601,0.025927,0.000000,0.048847,0.019314,0.010325,0.166465,0.036319,0.009696,0.002489,0.000000,0.011863,0,1,1,1,1,1,1
0.424421,0.004109,0.068838,0.009445,0.024189,0.030052,0.000000,0.061212,0.023367,0.009696,0.141295,0.030828,0.009821,0.003539,0.000000,0.008030,0,1,1,2,1,2,2
0.418046,0.004923,0.082320,0.010268,0.007690,0.032848,0.000000,0.043022,0.024418,0.009821,0.154669,0.031678,0.000000,0.004050,0.000000,0.012339,0,1,1,2,1,2,2
0.421718,0.005424,0.095519,0.009206,0.009150,0.031545,0.000000,0.057625,0.000000,0.009885,0.154724,0.028601,0.000000,0.008154,0.000000,0.011885,0,1,1,2,1,2,2
0.430394,0.008837,0.086913,0.008085,0.011173,0.031269,0.000000,0.063491,0.001646,0.008339,0.157680,0.028418,0.010510,0.006498,0.000000,0.007535,0,1,1,2,1,2,2
0.407149,0.003500,0.098265,0.005806,0.108549,0.024044,0.000000,0.040277,0.000000,0.010550,0.075087,0.027484,0.000000,0.004250,0.000000,0.009337,0,2,2,3,1,2,2
0.441357,0.006556,0.083216,0.010252,0.014183,0.025311,0.000000,0.038663,0.022958,0.008995,0.169174,0.032882,0.010967,0.006133,0.000000,0.012067,0,1,1,2,1,2,2
0.444271,0.004136,0.100534,0.013043,0.107981,0.022865,0.000000,0.053448,0.000000,0.011684,0.085098,0.030956,0.000000,0.003695,0.000000,0.010831,0,2,2,3,1,1,2
0.343289,0.005177,0.086890,0.014296,0.016495,0.031949,0.000000,0.050638,0.000000,0.011104,0.080384,0.030282,0.000000,0.005207,0.000000,0.010867,1,1,1,2,1,1,1
0.356254,0.005904,0.090571,0.004526,0.104480,0.028907,0.000000,0.041819,0.000000,0.011206,0.025071,0.029282,0.000000,0.006791,0.000000,0.007697,0,1,2,2,1,1,1
0.462865,0.004912,0.096383,0.010510,0.088773,0.022812,0.000000,0.044956,0.000000,0.009354,0.140791,0.032112,0.000000,0.003231,0.000000,0.009031,0,1,2,2,2,2,2
0.365554,0.005025,0.101939,0.007661,0.085988,0.021886,0.000000,0.056843,0.000000,0.010509,0.032369,0.030233,0.000000,0.003903,0.000000,0.009198,0,2,2,2,1,1,1
0.404345,0.004594,0.061786,0.013792,0.083647,0.020825,0.000000,0.039610,0.001674,0.009006,0.136577,0.020163,0.000000,0.004290,0.000000,0.008381,0,1,1,2,1,2,2
0.425558,0.006269,0.054151,0.015114,0.100671,0.024900,0.000000,0.068103,0.000000,0.009591,0.099530,0.029639,0.000000,0.005013,0.000000,0.012577,0,1,1,2,1,2,2
0.378535,0.004400,0.102301,0.005124,0.093523,0.023948,0.000000,0.053187,0.000000,0.010164,0.049169,0.025903,0.000000,0.003438,0.000000,0.007378,0,2,2,3,1,1,1
0.451762,0.005525,0.064496,0.007448,0.093253,0.022444,0.000000,0.050038,0.000000,0.010745,0.149136,0.031294,0.000000,0.007012,0.000000,0.010371,0,1,2,2,1,2,2
0.450341,0.006698,0.066171,0.009156,0.094821,0.028498,0.000000,0.056610,0.000000,0.008148,0.130626,0.031878,0.000000,0.005527,0.000000,0.012208,0,1,1,2,2,2,2
0.372716,0.005162,0.086657,0.009633,0.018124,0.026240,0.000000,0.062269,0.000000,0.010554,0.109873,0.029671,0.000000,0.001851,0.000000,0.012682,1,1,1,1,1,1,1
0.476923,0.003447,0.113360,0.004995,0.098937,0.018828,0.000000,0.053727,0.000000,0.010495,0.126778,0.030946,0.000000,0.003571,0.000000,0.011839,0,2,2,3,2,2,2
0.466238,0.004402,0.080815,0.008163,0.097426,0.019411,0.000000,0.054616,0.000000,0.009973,0.140518,0.027012,0.009023,0.005241,0.000000,0.009638,0,1,2,2,1,2,2
0.452904,0.004334,0.086243,0.009039,0.076357,0.023394,0.000000,0.032179,0.012008,0.009023,0.153899,0.028691,0.000000,0.004573,0.000000,0.013164,0,1,2,2,2,2,2
0.441702,0.008549,0.085912,0.014797,0.075312,0.021779,0.000000,0.042669,0.000000,0.011200,0.142079,0.025733,0.000000,0.004589,0.000000,0.009083,0,1,2,2,2,2,2
0.350906,0.005762,0.093875,0.008087,0.081445,0.027412,0.000000,0.062279,0.000000,0.010007,0.012119,0.037940,0.000000,0.004616,0.000000,0.007364,0,1,2,2,1,1,1
0.477382,0.004158,0.089232,0.011270,0.085132,0.018489,0.000000,0.042583,0.000000,0.009907,0.169315,0.029297,0.000000,0.008310,0.000000,0.009689,1,1,2,2,2,2,2
0.450402,0.003325,0.091252,0.004366,0.097603,0.025847,0.000000,0.045976,0.000568,0.011141,0.121834,0.031198,0.000000,0.003921,0.000000,0.013371,1,1,2,2,2,2,2
0.442348,0.006650,0.089411,0.013877,0.085570,0.019750,0.000000,0.043496,0.000000,0.010399,0.137597,0.020471,0.000000,0.006673,0.000000,0.008454,0,2,2,2,2,2,2
0.370791,0.004860,0.094375,0.011905,0.088191,0.029509,0.000000,0.060499,0.000000,0.009371,0.029313,0.026865,0.000000,0.004318,0.000000,0.011585,0,1,2,2,1,1,1
0.477764,0.003597,0.095559,0.009402,0.089764,0.021603,0.000000,0.049280,0.000000,0.010515,0.146606,0.033499,0.000000,0.006665,0.000000,0.011274,0,2,2,2,2,2,2
0.464777,0.003122,0.106265,0.005246,0.081000,0.028741,0.000000,0.057792,0.000000,0.010205,0.121033,0.031847,0.000000,0.006819,0.000000,0.012707,0,2,2,2,2,2,2
0.452522,0.007255,0.094617,0.011661,0.087782,0.028905,0.000000,0.062168,0.000000,0.010234,0.104622,0.031252,0.000000,0.003619,0.000000,0.010407,0,1,2,2,2,2,2
0.477638,0.006175,0.098641,0.005909,0.092406,0.023217,0.000000,0.047648,0.000000,0.010195,0.149515,0.029009,0.000000,0.005841,0.000000,0.009082,1,2,2,3,2,2,2
0.433473,0.008370,0.070186,0.012022,0.077314,0.020720,0.000000,0.053956,0.000000,0.010755,0.133526,0.033887,0.000000,0.001831,0.000000,0.010906,0,1,1,2,1,2,2
0.441368,0.008000,0.053906,0.011220,0.107119,0.023652,0.000000,0.045902,0.000000,0.008547,0.135492,0.031997,0.000000,0.004084,0.000000,0.011449,0,1,1,2,2,2,2
0.473901,0.004496,0.103255,0.010477,0.095284,0.025560,0.000000,0.053271,0.000000,0.010040,0.121762,0.031672,0.000000,0.004973,0.000000,0.013111,0,2,2,2,2,2,2
0.429413,0.007998,0.067927,0.007735,0.095918,0.022139,0.000000,0.051994,0.000000,0.010630,0.122540,0.027951,0.000000,0.004990,0.000000,0.009591,0,1,2,2,1,2,2
0.474979,0.005226,0.115748,0.007332,0.087693,0.025001,0.000000,0.032239,0.000000,0.010498,0.154126,0.023523,0.000000,0.002691,0.000000,0.010902,0,2,2,2,2,2,2
0.449290,0.004832,0.076727,0.007050,0.089336,0.030406,0.000000,0.051503,0.000000,0.010354,0.124431,0.037897,0.000000,0.005082,0.000000,0.011672,0,1,2,2,1,2,2
0.451839,0.003500,0.091572,0.011220,0.081955,0.032377,0.000000,0.043639,0.000000,0.010825,0.131302,0.031474,0.000000,0.006253,0.000000,0.007722,0,1,2,2,2,2,2
0.463639,0.006110,0.083532,0.012072,0.086452,0.024227,0.000000,0.062118,0.000000,0.011000,0.130457,0.029792,0.000000,0.006041,0.000000,0.011838,0,1,2,2,1,2,2
0.458169,0.005074,0.098889,0.007402,0.087897,0.016931,0.000000,0.057731,0.000000,0.011762,0.125208,0.029596,0.000000,0.006692,0.000000,0.010987,0,1,2,2,2,2,2
0.472559,0.002852,0.090671,0.005817,0.089913,0.034471,0.000000,0.037977,0.000000,0.010077,0.146850,0.035725,0.000000,0.006464,0.000000,0.011742,0,2,2,2,2,2,2
0.459765,0.005483,0.085963,0.007532,0.093011,0.025159,0.000000,0.053302,0.000000,0.010662,0.139215,0.024019,0.000000,0.003815,0.000000,0.011604,0,1,2,2,2,2,2
0.454279,0.005595,0.094431,0.004808,0.087238,0.028588,0.000000,0.037182,0.000000,0.009450,0.144965,0.024511,0.000000,0.004200,0.000000,0.013311,1,1,2,2,2,2,2
0.383848,0.005276,0.107110,0.011295,0.081459,0.026789,0.000000,0.052131,0.000000,0.009990,0.041019,0.029747,0.000000,0.006355,0.000000,0.012677,0,2,2,2,1,1,1
0.369365,0.005845,0.102305,0.010840,0.085771,0.028077,0.011435,0.047611,0.000000,0.011053,0.022573,0.025506,0.000000,0.006783,0.000000,0.011566,0,2,2,2,1,1,1
0.431556,0.007738,0.057141,0.010776,0.095989,0.021308,0.000000,0.044280,0.000000,0.010491,0.140181,0.024382,0.000000,0.008483,0.000000,0.010787,0,1,2,2,2,2,2
0.372098,0.003850,0.114117,0.009426,0.083511,0.025708,0.000000,0.051859,0.000000,0.010885,0.023957,0.032932,0.000000,0.007444,0.000000,0.008409,0,2,2,2,1,1,1
0.370015,0.005669,0.108800,0.010862,0.085486,0.023143,0.000000,0.046577,0.000000,0.009686,0.042635,0.024410,0.000000,0.005439,0.000000,0.007308,0,2,2,2,1,1,1
0.454285,0.008756,0.069313,0.010304,0.078005,0.023768,0.000000,0.039457,0.001046,0.008677,0.164463,0.034886,0.000000,0.007559,0.000000,0.008051,0,1,2,2,1,2,2
0.378914,0.007003,0.098770,0.011243,0.003004,0.028603,0.000000,0.068636,0.000000,0.008657,0.109283,0.027693,0.000000,0.006524,0.000000,0.009498,0,1,1,1,1,1,1
0.466500,0.006721,0.118552,0.012311,0.073686,0.020762,0.000000,0.038322,0.000000,0.011134,0.135693,0.029815,0.000000,0.007691,0.000000,0.011813,1,2,2,2,2,2,2
0.446175,0.004139,0.083037,0.009198,0.084512,0.023455,0.000000,0.061596,0.000000,0.010960,0.119337,0.033989,0.000000,0.006576,0.000000,0.009376,0,1,2,2,2,2,2
0.387589,0.004630,0.089949,0.012943,0.017374,0.030899,0.000000,0.065214,0.000000,0.011298,0.105523,0.035920,0.000000,0.001717,0.000000,0.012122,1,1,1,2,1,1,1
0.362935,0.008317,0.057723,0.004288,0.012280,0.020102,0.000000,0.059035,0.000000,0.009499,0.139917,0.034075,0.000000,0.005236,0.000000,0.012463,0,0,1,1,1,1,1
0.476571,0.006678,0.109118,0.012733,0.085653,0.027399,0.000000,0.049924,0.000000,0.011386,0.122833,0.032097,0.000000,0.006187,0.000000,0.012563,0,2,2,3,2,2,2
0.345853,0.003268,0.091089,0.009440,0.084499,0.028258,0.000000,0.057320,0.000000,0.011923,0.021877,0.024459,0.000000,0.005960,0.000000,0.007760,0,1,2,2,1,1,1
0.444207,0.002994,0.093401,0.010061,0.089145,0.020911,0.000000,0.055834,0.000000,0.009101,0.121738,0.027383,0.000000,0.003956,0.000000,0.009683,0,1,2,2,1,2,2
0.456845,0.003512,0.092093,0.006122,0.094171,0.018295,0.000000,0.051568,0.000000,0.009334,0.143204,0.024592,0.000000,0.006517,0.000000,0.007437,0,1,2,2,2,2,2
0.446678,0.001918,0.083264,0.011538,0.091980,0.020163,0.000000,0.048038,0.000000,0.009820,0.139749,0.020415,0.000000,0.008534,0.000000,0.011259,0,1,2,2,2,2,2
0.374430,0.003322,0.092064,0.010699,0.088313,0.021116,0.000000,0.059368,0.000000,0.009566,0.037927,0.033744,0.000000,0.005859,0.000000,0.012452,0,1,2,2,1,1,1
0.457942,0.005334,0.091872,0.010394,0.099606,0.027682,0.000000,0.054623,0.000000,0.009818,0.112638,0.028664,0.000000,0.006153,0.000000,0.011158,0,2,2,2,2,2,2
0.356607,0.003280,0.085360,0.012496,0.096096,0.026442,0.000000,0.060649,0.000000,0.009909,0.016097,0.032218,0.000000,0.005043,0.000000,0.009017,0,2,2,2,1,1,1
0.466375,0.004790,0.100136,0.008267,0.092051,0.024916,0.000000,0.052180,0.000000,0.011504,0.123595,0.034669,0.000000,0.004208,0.000000,0.010059,0,1,2,2,2,2,2
0.446632,0.003573,0.077755,0.007949,0.086035,0.028138,0.000000,0.050525,0.000000,0.009700,0.132796,0.037707,0.000000,0.002414,0.000000,0.010040,0,1,2,2,1,2,2
0.436479,0.006122,0.072259,0.010588,0.080228,0.019607,0.000000,0.055288,0.000000,0.009999,0.138141,0.032364,0.000000,0.002942,0.000000,0.008941,0,1,2,2,1,2,2
0.439539,0.003415,0.070591,0.009811,0.094528,0.020479,0.000000,0.050675,0.000000,0.008404,0.140191,0.029271,0.000000,0.004954,0.000000,0.007220,0,1,1,2,1,2,2
0.440698,0.004040,0.083411,0.012653,0.079646,0.017619,0.000000,0.052697,0.000000,0.009684,0.137723,0.025077,0.000000,0.005766,0.000000,0.012382,0,1,1,2,1,2,2
0.466307,0.006053,0.100991,0.010017,0.093476,0.031210,0.000000,0.049106,0.000000,0.009205,0.121190,0.034283,0.000000,0.002551,0.000000,0.008225,1,2,2,2,2,2,2
0.449841,0.001925,0.091146,0.015188,0.069181,0.023896,0.000000,0.050758,0.000000,0.009918,0.142329,0.033413,0.000000,0.001066,0.000000,0.011021,0,1,2,2,2,2,2
0.367308,0.005835,0.069268,0.008571,0.009570,0.026845,0.000000,0.041250,0.000000,0.011330,0.144763,0.036520,0.000000,0.006180,0.000000,0.007176,0,0,1,1,1,1,1
0.432058,0.002613,0.083178,0.012096,0.083788,0.021276,0.000000,0.055843,0.001454,0.010003,0.116951,0.033381,0.000000,0.003587,0.000000,0.007888,0,1,2,2,2,2,2
0.361638,0.002190,0.096001,0.008035,0.091326,0.021778,0.000000,0.056237,0.000000,0.010227,0.023070,0.038575,0.000000,0.002847,0.000000,0.011352,0,1,2,2,1,1,1
0.449922,0.002988,0.092096,0.008730,0.082428,0.022015,0.000000,0.043090,0.000000,0.010448,0.147563,0.023098,0.000000,0.005548,0.000000,0.011918,0,1,2,2,1,2,2
0.443382,0.003041,0.088389,0.013452,0.090207,0.022041,0.000000,0.064696,0.000000,0.009866,0.109166,0.022042,0.000000,0.008078,0.000000,0.012404,0,1,2,2,2,2,2
0.449462,0.004245,0.081521,0.012404,0.089344,0.024723,0.000000,0.047624,0.000000,0.010969,0.130360,0.030821,0.000000,0.006741,0.000000,0.010710,0,1,2,2,2,2,2
0.439406,0.008978,0.104217,0.015536,0.066889,0.020224,0.000000,0.039956,0.000000,0.009415,0.139034,0.021005,0.000000,0.003814,0.000000,0.010338,1,1,2,2,2,2,2
0.464225,0.003704,0.088452,0.015279,0.087559,0.026394,0.000000,0.053802,0.000000,0.011127,0.126788,0.034963,0.000000,0.005716,0.000000,0.010441,0,1,2,2,2,2,2
0.468721,0.005291,0.109338,0.008510,0.077838,0.023457,0.000000,0.055840,0.000000,0.009857,0.132045,0.031018,0.000000,0.004525,0.000000,0.011002,0,1,2,2,2,2,2
0.365311,0.006003,0.101585,0.012141,0.085759,0.026051,0.000000,0.051055,0.000000,0.010360,0.016657,0.038510,0.000000,0.007078,0.000000,0.010112,0,2,2,2,1,1,1
0.432562,0.003220,0.060383,0.012251,0.100045,0.019010,0.000000,0.047229,0.000000,0.010852,0.131256,0.029914,0.000000,0.005113,0.000000,0.013289,0,1,1,2,1,2,2
0.369049,0.004425,0.096939,0.009414,0.103004,0.032971,0.000000,0.064252,0.000000,0.011013,0.004015,0.029614,0.000000,0.005123,0.000000,0.008279,0,2,2,2,1,1,1
0.367342,0.005439,0.095384,0.010250,0.002823,0.021402,0.000000,0.034492,0.000000,0.009759,0.138437,0.034352,0.000000,0.003271,0.000000,0.011733,1,1,1,1,1,1,1
0.473825,0.006242,0.097142,0.012165,0.092227,0.020471,0.000000,0.047259,0.000000,0.010147,0.140893,0.032368,0.000000,0.005194,0.000000,0.009717,1,2,2,3,2,2,2
0.474176,0.005165,0.100558,0.009706,0.100677,0.029066,0.000000,0.059122,0.000000,0.008637,0.122116,0.024825,0.000000,0.006950,0.000000,0.007354,1,2,2,2,2,2,2
0.437764,0.004561,0.083654,0.007985,0.085869,0.030343,0.000000,0.053419,0.000000,0.011556,0.115441,0.033053,0.000000,0.003275,0.000000,0.008608,0,1,2,2,1,2,2
0.372653,0.006235,0.114275,0.013072,0.077867,0.023375,0.000000,0.061319,0.000000,0.010425,0.027765,0.024405,0.000000,0.002982,0.000000,0.010933,1,2,2,3,1,1,1
0.464054,0.005480,0.068869,0.008306,0.103627,0.023586,0.000000,0.055044,0.000000,0.010743,0.135662,0.039532,0.000000,0.005282,0.000000,0.007923,0,1,2,2,1,2,2
0.355605,0.006137,0.080347,0.008773,0.092348,0.027496,0.000000,0.038196,0.000000,0.009704,0.047358,0.025506,0.000000,0.008834,0.000000,0.010906,0,1,2,2,1,1,1
