start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
0.776987,0.131684,0.004979,0.092450,0.000000,0.547874,21
0.808602,0.132080,0.016892,0.071812,0.000000,0.587818,20
0.772788,0.101416,0.010452,0.073482,0.002560,0.584878,19
0.734934,0.058623,0.020360,0.068486,0.000000,0.587465,16
0.720080,0.050083,0.033315,0.052365,0.009737,0.574580,15
0.694792,0.022284,0.029486,0.061352,0.008881,0.572789,13
0.684722,0.036854,0.013938,0.055537,0.021955,0.556438,13
0.653851,0.013938,0.030609,0.069456,0.016749,0.523099,10
0.658538,0.005500,0.036570,0.072675,0.011480,0.532313,8
0.655903,0.016464,0.048224,0.062563,0.016601,0.512051,8
0.709291,0.011078,0.081268,0.056458,0.000000,0.560487,8
0.707934,0.005888,0.081658,0.058085,0.009100,0.553203,9
0.715364,0.013428,0.074902,0.069617,0.000000,0.557417,9
0.734075,0.020381,0.074882,0.062512,0.015089,0.561211,9
0.671800,0.000000,0.067534,0.039895,0.010350,0.554021,7
0.680774,0.000000,0.065060,0.057939,0.000000,0.557775,8
0.678796,0.009636,0.062574,0.046064,0.000000,0.560522,9
0.662720,0.008798,0.064262,0.045660,0.013307,0.530693,9
0.650195,0.017579,0.064694,0.047400,0.000000,0.520522,9
0.652941,0.039685,0.047797,0.053786,0.000000,0.511673,10
0.657568,0.036919,0.045660,0.051150,0.008395,0.515444,11
0.647629,0.040673,0.036620,0.049264,0.000000,0.521072,10
0.655071,0.027373,0.043576,0.050436,0.000000,0.533686,11
0.655994,0.035461,0.046613,0.041207,0.000000,0.532713,11
0.637533,0.025334,0.048272,0.032331,0.009794,0.521802,9
0.622434,0.037298,0.033766,0.034528,0.000000,0.516842,10
0.622161,0.026206,0.033338,0.045832,0.000000,0.516785,10
0.620668,0.024015,0.040726,0.042971,0.000000,0.512956,11
0.627954,0.038484,0.033671,0.044641,0.001818,0.509340,12
0.628909,0.044971,0.045832,0.034942,0.000000,0.503164,12
0.612851,0.019821,0.047027,0.038760,0.004770,0.502473,11
0.613176,0.015085,0.061880,0.033989,0.004572,0.497650,11
0.618934,0.021719,0.086075,0.012501,0.007337,0.491302,11
0.638157,0.018261,0.080315,0.065309,0.008367,0.465905,13
0.613450,0.030837,0.052705,0.049334,0.000000,0.480574,10
0.622228,0.032066,0.067862,0.038944,0.033117,0.450239,12
0.606544,0.039807,0.069796,0.046747,0.000000,0.450194,11
0.601478,0.027716,0.069722,0.048508,0.007298,0.448234,11
0.587166,0.027611,0.077275,0.039882,0.015153,0.427245,10
0.590108,0.039243,0.068136,0.045062,0.017401,0.420266,11
0.562225,0.027336,0.063645,0.055274,0.024565,0.391405,10
0.562928,0.024206,0.092542,0.038804,0.000000,0.407376,10
0.570519,0.039440,0.079272,0.039325,0.036941,0.375541,10
0.548272,0.036885,0.082905,0.051479,0.016024,0.360979,9
0.519595,0.037764,0.091871,0.028393,0.006446,0.355121,7
0.476468,0.004296,0.089214,0.020613,0.004106,0.358239,6
0.502838,0.012062,0.104401,0.000000,0.000000,0.386375,6
0.523982,0.010644,0.105807,0.018412,0.000000,0.389119,8
0.511999,0.023412,0.081398,0.009716,0.001090,0.396383,8
0.525704,0.036919,0.082164,0.008523,0.000000,0.398098,10
0.520197,0.052329,0.072336,0.000000,0.000000,0.395532,11
0.538968,0.065276,0.059990,0.004856,0.007445,0.401401,13
0.582517,0.064713,0.053734,0.031462,0.022035,0.410573,19
0.581195,0.065695,0.051426,0.051287,0.000000,0.412787,19
0.587190,0.062169,0.049053,0.051332,0.013467,0.411169,20
0.573726,0.056273,0.044777,0.062592,0.033414,0.376670,19
0.555074,0.057016,0.041552,0.072678,0.006133,0.377695,16
0.550992,0.073435,0.026950,0.077538,0.011867,0.361202,16
0.554994,0.078581,0.024190,0.092990,0.000000,0.359233,17
0.547606,0.073708,0.024727,0.098097,0.014759,0.336315,16
0.547723,0.073254,0.052174,0.081793,0.019014,0.321488,15
0.549756,0.102369,0.045296,0.072239,0.003484,0.326368,15
0.554514,0.106139,0.043304,0.072992,0.000000,0.332079,14
0.585943,0.096006,0.079580,0.049686,0.000000,0.360671,15
0.641135,0.094713,0.085334,0.060004,0.000000,0.401084,17
0.654320,0.093316,0.093662,0.054847,0.000000,0.412495,18
0.649146,0.088100,0.098525,0.050922,0.000000,0.411599,19
0.643369,0.084062,0.091586,0.069524,0.020985,0.377212,19
0.634457,0.088925,0.092464,0.073961,0.018828,0.360279,18
0.603987,0.067483,0.085946,0.086072,0.000000,0.364486,19
